DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
14-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,274.27,101.07,166.21,,0.0,%,108.05,11.49,78.96,0.0,0.0,0.0,,production,OP
15-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,276.84,100.99,167.14,,0.0,%,109.7,10.6,80.61,0.0,0.0,0.0,,production,OP
16-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,279.08,100.92,167.89,,0.0,%,111.19,9.98,82.09,0.0,0.0,0.0,,production,OP
17-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,281.35,100.85,168.65,,0.0,%,112.7,11.1,83.6,0.0,0.0,0.0,,production,OP
18-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,283.69,100.79,169.4,,0.0,%,114.29,9.37,85.19,0.0,0.0,0.0,,production,OP
19-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,285.94,100.73,170.13,,0.0,%,115.81,9.07,86.7,0.0,0.0,0.0,,production,OP
20-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,287.89,100.67,170.73,,0.0,%,117.16,11.13,88.06,0.0,0.0,0.0,,production,OP
21-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,289.62,100.62,171.24,,0.0,%,118.39,11.22,89.3,0.0,0.0,0.0,,production,OP
22-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,7.38,264.55,107.26,235.45,,22.22,%,29.1,66.36,12.03,143.08,20890.14,228.12,,production,OP
23-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,249.2,108.2,220.22,,73.66,%,28.98,83.42,6.57,502.61,76174.53,768.26,,production,OP
24-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,235.03,108.32,199.97,,68.76,%,35.07,79.0,5.73,537.12,78842.94,864.41,,production,OP
25-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,233.43,108.17,197.16,,57.35,%,36.27,74.12,7.48,504.77,74291.45,803.3,,production,OP
26-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,232.6,108.1,197.79,,56.38,%,34.81,70.58,6.06,353.36,51937.64,762.44,,production,OP
27-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,20.0,232.83,107.77,200.67,,56.46,%,32.17,56.43,3.48,294.17,43076.57,647.12,,production,OP
28-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,238.93,105.42,210.24,,0.0,%,28.69,13.53,0.03,0.0,0.0,0.0,,production,OP
29-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,246.98,102.15,187.04,,0.22,%,59.93,10.32,31.27,0.0,0.0,0.0,,production,OP
30-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,250.83,101.5,173.19,,0.18,%,77.64,11.5,48.99,0.0,0.0,0.0,,production,OP
31-May-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,256.61,101.34,167.87,,0.17,%,88.74,12.13,60.08,0.0,0.0,0.0,,production,OP
01-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,267.1,101.39,170.84,,0.16,%,96.26,10.49,67.58,0.0,0.0,0.0,,production,OP
02-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,272.3,101.24,172.64,,0.15,%,99.66,9.24,70.95,0.0,0.0,0.0,,production,OP
03-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,275.18,101.11,173.65,,0.13,%,101.53,11.7,72.85,0.0,0.0,0.0,,production,OP
04-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,277.79,101.0,174.52,,0.14,%,103.27,12.6,74.6,0.0,0.0,0.0,,production,OP
05-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,280.28,100.91,175.32,,0.11,%,104.96,13.01,76.27,0.0,0.0,0.0,,production,OP
06-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,282.43,100.82,175.98,,0.14,%,106.45,11.14,77.76,0.0,0.0,0.0,,production,OP
07-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,284.31,100.74,176.61,,0.12,%,107.7,12.14,101.22,0.0,0.0,0.0,,production,OP
08-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,286.12,100.68,177.15,,0.09,%,108.97,12.9,102.43,0.0,0.0,0.0,,production,OP
09-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,287.87,100.62,177.61,,0.09,%,110.26,13.9,103.69,0.0,0.0,0.0,,production,OP
10-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,289.52,100.56,178.06,,0.08,%,111.46,14.12,97.87,0.0,0.0,0.0,,production,OP
11-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,10.45,272.69,106.9,239.07,,22.76,%,33.62,43.11,16.68,83.28,12120.39,435.49,,production,OP
12-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,259.99,107.94,226.55,,60.86,%,33.44,74.25,5.69,212.85,31054.74,1287.37,,production,OP
13-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,253.85,108.07,217.28,,54.85,%,36.57,74.57,8.83,256.04,36917.37,1013.18,,production,OP
14-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,251.03,108.03,212.33,,51.82,%,38.69,67.98,10.96,235.07,34214.48,746.84,,production,OP
15-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.77,108.02,209.88,,51.75,%,38.89,66.48,11.15,240.06,34789.31,703.21,,production,OP
16-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,246.56,107.99,208.35,,51.48,%,38.21,63.71,10.5,245.4,35542.65,603.86,,production,OP
17-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.2,107.96,207.84,,51.35,%,37.36,60.13,9.6,221.41,32378.43,550.44,,production,OP
18-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.78,107.96,207.09,,51.82,%,36.69,62.83,8.93,223.27,32481.18,544.72,,production,OP
19-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.22,107.98,206.11,,52.1,%,36.11,63.52,8.35,229.63,34081.21,554.54,,production,OP
20-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,240.64,107.98,205.19,,52.45,%,35.45,63.17,7.69,219.05,32411.65,556.43,,production,OP
21-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,239.85,107.96,205.38,,52.69,%,34.47,62.14,6.7,204.65,30485.3,535.84,,production,OP
22-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,238.53,108.0,203.96,,53.39,%,34.57,64.55,6.81,211.31,31255.55,548.94,,production,OP
23-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,234.81,108.15,199.13,,55.36,%,35.68,70.45,7.94,337.64,49947.53,745.74,,production,OP
24-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,228.97,108.22,192.65,,56.58,%,36.32,74.71,8.63,422.22,62161.12,822.75,,production,OP
25-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,226.22,108.17,191.41,,56.56,%,34.8,73.23,7.14,387.93,57124.89,710.71,,production,OP
26-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,224.21,108.16,190.43,,58.21,%,33.78,72.32,5.96,446.62,65355.84,765.45,,production,OP
27-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,221.04,108.2,187.74,,60.89,%,33.31,73.68,4.77,435.55,63621.32,747.14,,production,OP
28-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,218.24,108.22,185.84,,62.83,%,32.4,72.15,3.91,451.91,66072.21,751.35,,production,OP
29-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,213.81,108.29,181.87,,69.61,%,31.94,75.97,3.6,635.31,91315.49,973.87,,production,OP
30-Jun-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,207.22,108.32,176.36,,73.33,%,30.86,77.13,3.12,645.3,92006.82,950.82,,production,OP
01-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,3.29,211.12,107.52,183.44,,10.21,%,27.69,41.21,0.49,15.53,2297.31,26.37,,production,OP
02-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,224.0,103.61,175.69,,0.0,%,48.31,16.36,21.78,0.0,0.0,0.0,,production,OP
03-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,229.86,102.84,174.75,,0.0,%,55.11,15.76,27.64,0.0,0.0,0.0,,production,OP
04-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,234.76,102.27,171.16,,0.0,%,63.6,15.63,36.18,0.0,0.0,0.0,,production,OP
05-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,239.0,101.85,166.09,,0.0,%,72.91,14.33,45.42,0.0,0.0,0.0,,production,OP
06-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,243.33,101.52,160.63,,0.0,%,82.7,16.02,55.08,0.0,0.0,0.0,,production,OP
07-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,250.52,101.44,157.46,,0.0,%,93.06,15.41,65.53,0.0,0.0,0.0,,production,OP
08-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,261.36,101.53,161.25,,0.0,%,100.11,15.39,72.48,0.0,0.0,0.0,,production,OP
09-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,266.49,101.42,163.24,,0.0,%,103.25,13.99,75.72,0.0,0.0,0.0,,production,OP
10-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,269.74,101.31,164.44,,0.0,%,105.3,14.19,77.86,0.0,0.0,0.0,,production,OP
11-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,272.55,101.22,165.45,,0.0,%,107.1,14.17,79.63,0.0,0.0,0.0,,production,OP
12-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,275.28,101.14,166.45,,0.0,%,108.83,14.5,81.22,0.0,0.0,0.0,,production,OP
13-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,277.85,101.06,167.35,,0.0,%,110.5,15.64,82.73,0.0,0.0,0.0,,production,OP
14-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,280.24,100.99,168.15,,0.0,%,112.09,16.73,83.87,0.0,0.0,0.0,,production,OP
15-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,282.43,100.92,168.9,,0.0,%,113.54,17.0,85.41,0.0,0.0,0.0,,production,OP
16-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,284.58,100.86,169.59,,0.0,%,114.99,17.19,86.89,0.0,0.0,0.0,,production,OP
17-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,286.93,100.8,170.34,,0.0,%,116.59,15.56,88.85,0.0,0.0,0.0,,production,OP
18-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,288.94,100.74,170.96,,0.0,%,117.98,13.54,90.35,0.0,0.0,0.0,,production,OP
19-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,290.72,100.69,171.55,,0.0,%,119.17,13.93,91.64,0.0,0.0,0.0,,production,OP
20-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,292.3,100.64,172.04,,0.0,%,120.26,14.79,92.88,0.0,0.0,0.0,,production,OP
21-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,293.69,100.59,173.87,,0.0,%,119.82,13.99,91.92,0.0,0.0,0.0,,production,OP
22-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,22.38,268.88,107.55,240.58,,55.02,%,28.3,64.06,10.21,110.7,16834.25,1201.2,,production,OP
23-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,257.85,108.12,228.91,,76.03,%,28.94,73.51,1.65,165.82,25057.07,1349.74,,production,OP
24-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.66,108.21,216.19,,62.37,%,32.46,77.3,4.82,264.65,39858.61,1152.34,,production,OP
25-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.32,108.08,213.9,,53.83,%,34.42,70.6,7.17,204.35,30789.46,744.25,,production,OP
26-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.79,108.1,211.31,,53.76,%,34.48,69.99,7.23,229.61,34487.65,733.71,,production,OP
27-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.76,108.08,209.6,,53.48,%,34.15,68.88,6.91,227.7,34207.25,677.96,,production,OP
28-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.08,108.06,208.54,,53.41,%,33.54,67.5,6.28,223.78,33825.26,670.66,,production,OP
29-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,241.1,108.01,208.55,,53.51,%,32.55,65.37,5.28,182.64,27538.19,580.04,,production,OP
30-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,240.01,108.04,207.54,,54.51,%,32.47,65.54,5.2,201.69,30240.3,609.11,,production,OP
31-Jul-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,237.16,108.13,204.27,,56.36,%,32.89,67.56,5.46,267.48,40043.61,708.88,,production,OP
01-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,231.57,108.25,197.86,,58.65,%,33.71,68.34,5.98,350.0,52296.95,826.33,,production,OP
02-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,229.02,108.17,196.69,,58.56,%,32.34,67.77,4.7,322.99,48064.42,713.45,,production,OP
03-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,225.79,108.22,193.71,,62.1,%,32.08,73.15,3.93,384.65,57758.9,819.92,,production,OP
04-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.5,108.25,188.27,,63.75,%,32.23,73.75,3.9,443.81,66824.44,844.98,,production,OP
05-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,213.11,108.29,182.85,,70.88,%,30.26,72.73,5.83,732.83,107840.05,1146.74,,production,OP
06-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,208.74,108.28,179.07,,73.52,%,29.67,75.58,2.39,583.05,86709.92,875.53,,production,OP
07-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,3.79,210.44,108.14,183.61,,11.83,%,26.83,71.1,1.2,53.69,8197.91,107.08,,production,OP
08-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,224.07,103.67,160.32,,0.0,%,63.75,16.51,43.91,0.0,0.0,0.0,,production,OP
09-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,229.91,102.83,160.27,,0.0,%,69.64,15.27,50.86,0.0,0.0,0.0,,production,OP
10-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,234.76,102.21,156.92,,0.0,%,77.84,15.79,59.5,0.0,0.0,0.0,,production,OP
11-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,239.64,101.87,152.93,,0.0,%,86.71,15.59,68.72,0.0,0.0,0.0,,production,OP
12-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,251.35,101.9,156.56,,0.0,%,94.78,15.52,76.95,0.0,0.0,0.0,,production,OP
13-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,258.85,101.75,159.65,,0.0,%,99.2,15.33,81.38,0.0,0.0,0.0,,production,OP
14-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,262.69,101.6,161.26,,0.0,%,101.44,16.61,83.72,0.0,0.0,0.0,,production,OP
15-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,266.11,101.47,162.62,,0.0,%,103.48,16.56,85.79,0.0,0.0,0.0,,production,OP
16-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,269.29,101.36,163.91,,0.0,%,105.38,17.45,87.45,0.0,0.0,0.0,,production,OP
17-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,272.29,101.26,165.04,,0.0,%,107.26,18.08,89.04,0.0,0.0,0.0,,production,OP
18-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,274.83,101.16,165.91,,0.0,%,108.92,17.4,90.03,0.0,0.0,0.0,,production,OP
19-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,277.31,101.08,166.76,,0.0,%,110.55,17.26,90.7,0.0,0.0,0.0,,production,OP
20-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,280.01,101.01,167.69,,0.0,%,112.32,16.51,91.51,0.0,0.0,0.0,,production,OP
21-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,282.4,100.95,223.09,,20.26,%,59.31,16.1,43.06,0.0,0.0,0.0,,production,OP
22-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,284.68,100.88,284.68,,19.41,%,0.0,16.74,0.0,0.0,0.0,0.0,,production,OP
23-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,286.53,100.81,286.53,,0.49,%,0.0,17.81,0.0,0.0,0.0,0.0,,production,OP
24-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,288.07,100.76,288.07,,0.46,%,0.0,17.93,0.0,0.0,0.0,0.0,,production,OP
25-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,289.66,100.71,283.83,,9.52,%,5.83,26.04,1.01,0.0,0.0,0.0,,production,OP
26-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,291.14,100.66,286.35,,19.53,%,4.79,28.18,0.23,0.0,0.0,0.0,,production,OP
27-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,292.64,100.61,292.64,,0.12,%,0.0,14.91,0.04,0.0,0.0,0.0,,production,OP
28-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,293.82,100.57,293.8,,0.11,%,0.02,14.05,0.02,0.0,0.0,0.0,,production,OP
29-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,281.83,95.88,281.79,,0.09,%,0.04,14.69,0.04,0.0,0.0,0.0,,production,OP
30-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,295.94,100.49,295.89,,0.09,%,0.05,14.52,0.05,0.0,0.0,0.0,,production,OP
31-Aug-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,296.51,100.32,296.51,,0.09,%,0.0,15.41,14.26,0.0,0.0,0.0,,production,OP
01-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,297.83,100.43,296.76,,0.09,%,1.06,23.1,27.57,0.0,0.0,0.0,,production,OP
02-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,298.74,100.37,275.29,,0.08,%,23.46,21.61,5.37,0.0,0.0,0.0,,production,OP
03-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,297.71,99.9,204.63,,0.07,%,93.08,19.64,63.32,0.0,0.0,0.0,,production,OP
04-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,16.16,277.59,107.37,244.14,,38.67,%,33.45,58.75,9.03,176.51,27383.9,933.81,,production,OP
05-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,265.46,108.04,231.91,,58.93,%,33.55,78.66,6.86,291.3,44064.48,1417.15,,production,OP
06-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,258.2,108.09,222.72,,55.81,%,35.48,76.71,8.78,344.41,51698.11,1068.6,,production,OP
07-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,253.93,108.1,217.29,,53.86,%,36.65,73.61,9.98,360.29,53948.96,983.35,,production,OP
08-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,250.73,108.09,214.03,,53.29,%,36.7,71.53,10.04,369.91,55458.25,855.05,,production,OP
09-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.68,108.08,211.45,,53.29,%,36.23,70.85,9.57,370.14,55321.24,818.86,,production,OP
10-Sep-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,245.18,108.07,209.84,,53.29,%,35.34,69.52,8.69,355.61,53158.57,754.21,,production,OP
